Trying solvers:
	uppsatIJCAR (scala uppsat.jar -a=0)
	uppsatNew (scala uppsat.jar -a=1)
<--- RESULTS --->
Status	uppsatIJCAR	uppsatNew		Filename
-, -, t/o, t/o, -, -,../../../benchmarks/QF_FP_R/griggio/fmcad12/test_v7_r17_vr5_c1_s4772.smt2, -, -
-, -, t/o, t/o, -, -,../../../benchmarks/QF_FP_R/griggio/fmcad12/test_v7_r7_vr10_c1_s10625.smt2, -, -
-, -, t/o, t/o, -, -,../../../benchmarks/QF_FP_R/griggio/fmcad12/test_v7_r7_vr10_c1_s24535.smt2, -, -
-, -, t/o, t/o, -, -,../../../benchmarks/QF_FP_R/griggio/fmcad12/test_v7_r7_vr10_c1_s32506.smt2, -, -
-, -, t/o, t/o, -, -,../../../benchmarks/QF_FP_R/griggio/fmcad12/test_v7_r7_vr1_c1_s22845.smt2, -, -
-, -, t/o, t/o, -, -,../../../benchmarks/QF_FP_R/griggio/fmcad12/test_v7_r7_vr1_c1_s24449.smt2, -, -
-, -, t/o, t/o, -, -,../../../benchmarks/QF_FP_R/griggio/fmcad12/test_v7_r7_vr1_c1_s4574.smt2, -, -
-, -, t/o, t/o, -, -,../../../benchmarks/QF_FP_R/griggio/fmcad12/test_v7_r7_vr5_c1_s14675.smt2, -, -
-, -, t/o, t/o, -, -,../../../benchmarks/QF_FP_R/griggio/fmcad12/test_v7_r7_vr5_c1_s19694.smt2, -, -
-, -, t/o, t/o, -, -,../../../benchmarks/QF_FP_R/griggio/fmcad12/test_v7_r7_vr5_c1_s3582.smt2, -, -
